DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE60,2016,420,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE60,2017,420,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE60,2018,420,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE60,2019,420,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2010,74,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2011,74,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2012,75,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2013,74,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2014,74,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2015,73,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2016,73,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2017,73,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2018,73,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DE80,2019,73,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2010,143,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2011,143,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2012,144,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2013,144,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2014,141,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2015,136,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2016,136,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2017,134,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2018,134,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEC0,2019,134,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2010,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2011,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2012,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2013,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2014,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2015,114,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2016,119,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2017,118,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2018,118,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEE0,2019,119,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2010,82,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2011,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2012,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2013,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2014,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2015,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2016,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2017,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2018,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEF0,2019,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2010,99,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2011,99,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2012,99,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2013,99,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2014,99,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2015,94,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2016,97,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2017,96,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2018,101,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,DEG0,2019,101,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2010,21,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2011,21,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2012,21,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2013,21,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2014,26,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2015,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2016,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2017,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2018,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2019,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2020,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EE00,2021,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2010,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2011,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2012,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2013,52,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2014,52,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2015,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2016,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2017,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2018,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2019,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2020,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL30,2021,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL41,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL42,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL43,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2010,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2011,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2012,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2013,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2014,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2015,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2016,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2017,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2018,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2019,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2020,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL51,2021,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2010,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2011,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2012,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2013,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2014,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2015,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2016,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2017,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2018,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2019,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2020,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL52,2021,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2010,14,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2011,12,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2012,12,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2013,12,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2014,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2015,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2016,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2017,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2018,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2019,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2020,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL53,2021,9,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL54,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2010,20,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2011,20,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2012,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2013,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2014,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2015,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2016,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2017,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2018,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2019,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2020,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL61,2021,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL62,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2010,24,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2011,24,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2012,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2013,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2014,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2015,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2016,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2017,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2018,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2019,19,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2020,22,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL63,2021,22,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2010,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2011,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2012,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2013,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2014,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2015,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2016,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2017,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2018,21,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2019,20,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2020,20,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL64,2021,20,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2010,28,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2011,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2012,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2013,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2014,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2015,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2016,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2017,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2018,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2019,16,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2020,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,EL65,2021,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2010,37,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2011,40,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2012,40,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2013,40,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2014,40,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2015,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2016,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2017,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2018,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2019,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2020,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES11,2021,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2010,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2011,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2012,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2013,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2014,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2015,64,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2016,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2017,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2018,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2019,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2020,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES12,2021,63,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2010,67,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2011,67,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2012,67,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2013,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2014,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2015,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2016,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2017,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2018,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2019,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2020,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES13,2021,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2010,89,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2011,90,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2012,90,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2013,89,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2014,88,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2015,89,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2016,78,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2017,78,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2018,77,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2019,76,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2020,76,p
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES21,2021,76,p
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES22,2010,24,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ES22,2011,24,
